1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
358	1.251784	0.000000	0.080559	0.054193	5.5
359	1.251565	0.000000	0.080559	0.054128	5.0
360	1.251380	0.000000	0.080559	0.053056	5.1
361	1.251180	0.000000	0.080559	0.051978	5.6
362	1.250974	0.000000	0.080559	0.051376	4.9
363	1.250802	0.000000	0.080559	0.050952	5.5
364	1.250597	0.000000	0.080559	0.057207	5.8
365	1.250341	0.000000	0.080559	0.056139	4.9
366	1.250123	0.000000	0.080559	0.054891	5.7
367	1.249906	0.000000	0.080559	0.053953	5.6
368	1.249673	0.000000	0.080559	0.053012	5.1
369	1.249453	0.000000	0.080559	0.053343	5.1
370	1.249259	0.000000	0.080559	0.052252	5.2
371	1.249044	0.000000	0.080559	0.054777	4.9
372	1.248794	0.000000	0.080559	0.053842	5.6
373	1.248542	0.000000	0.080559	0.058700	4.9
374	1.248329	0.000000	0.080559	0.057349	5.3
375	1.248056	0.000000	0.080559	0.055917	5.2
376	1.247802	0.000000	0.080559	0.059213	5.0
377	1.247531	0.000000	0.080559	0.058079	5.6
378	1.247284	0.000000	0.080559	0.056808	5.2
379	1.247031	0.000000	0.080559	0.054783	5.4
380	1.246802	0.000000	0.080559	0.053255	5.8
381	1.246572	0.000000	0.080559	0.052484	5.6
382	1.246377	0.000000	0.080559	0.051403	5.2
383	1.246181	0.000000	0.080559	0.050391	5.6
384	1.246039	0.000000	0.080559	0.048718	5.2
385	1.245834	0.000000	0.080559	0.051434	5.6
386	1.245613	0.000000	0.080559	0.050893	5.4
387	1.245427	0.000000	0.080559	0.050029	4.7
388	1.245247	0.000000	0.080559	0.049984	5.4
389	1.245040	0.000000	0.080559	0.048992	5.5
390	1.244840	0.000000	0.080559	0.048067	4.8
391	1.244662	0.000000	0.080559	0.047088	5.4
392	1.244418	0.000000	0.080559	0.046406	5.4
393	1.244251	0.000000	0.080559	0.044906	4.9
394	1.244075	0.000000	0.080559	0.045432	5.3
395	1.243913	0.000000	0.080559	0.044472	4.9
396	1.243730	0.000000	0.080559	0.043939	5.3
397	1.243591	0.000000	0.080559	0.043667	5.1
398	1.243303	0.000000	0.080559	0.043308	5.4
399	1.243140	0.000000	0.080559	0.044126	5.4
400	1.242982	0.000000	0.080559	0.043477	4.9
401	1.242822	0.000000	0.080559	0.043169	5.2
402	1.242670	0.000000	0.080559	0.042933	5.3
